                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2274,                 6.1872,                 0.9155,                0.85174,                 6.0341,                0.67896,                  4e-05,                0.63418,                0.00138,                0.00036,                  1.149,                 2.6065,                0.94964,                0.85553,                 2.2521,                0.78835,              0.0033332,              0.0033332,              0.0033332
                      2,                 1.1793,                 2.3736,                0.83826,                0.91137,                 2.0265,                0.67775,                  5e-05,                0.66805,                 0.0066,                0.00179,                 1.1281,                 2.6253,                0.97079,                0.83442,                 2.2829,                  0.803,              0.0066005,              0.0066005,              0.0066005
