                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     32,                 2.1105,                 3.1454,                   1.59,                  1.907,                 3.1227,                 1.4321,                0.64054,                0.19471,                0.18494,                0.09174,                 1.6275,                 2.4116,                 1.4525,                  1.449,                 2.4774,                 1.3202,                0.00703,                0.00703,                0.00703
                     33,                 2.0954,                 3.0754,                 1.5939,                 1.8983,                 3.0835,                 1.4378,                0.59472,                 0.1888,                0.18744,                0.09188,                 1.6318,                 2.3996,                 1.4525,                 1.4532,                 2.4752,                 1.3181,               0.006931,               0.006931,               0.006931
                     34,                 2.0881,                 3.1179,                 1.5939,                  1.896,                 3.1086,                 1.4312,                0.60815,                0.19405,                0.18742,                0.09257,                 1.6338,                 2.4028,                 1.4536,                 1.4549,                 2.4759,                 1.3196,               0.006832,               0.006832,               0.006832
                     35,                 2.0835,                  3.125,                 1.5816,                 1.8829,                 3.1014,                 1.4202,                 0.6713,                0.19792,                0.18918,                0.09391,                 1.6191,                 2.4194,                 1.4465,                 1.4452,                  2.485,                 1.3182,               0.006733,               0.006733,               0.006733
                     36,                 2.0728,                 3.0488,                 1.5739,                   1.89,                 3.0555,                 1.4243,                0.62663,                0.20052,                  0.189,                0.09426,                 1.6155,                 2.3974,                 1.4458,                 1.4458,                 2.4745,                 1.3188,               0.006634,               0.006634,               0.006634
                     37,                 2.0829,                 3.1199,                 1.5778,                 1.8915,                 3.1046,                 1.4147,                0.63171,                0.20379,                0.18608,                0.09361,                 1.6137,                 2.3923,                 1.4451,                 1.4303,                  2.479,                 1.3118,               0.006535,               0.006535,               0.006535
                     38,                 2.0848,                 3.0457,                 1.5856,                 1.9051,                 3.0499,                  1.433,                0.60444,                 0.2113,                0.19359,                0.09716,                 1.6066,                 2.3487,                 1.4383,                 1.4373,                 2.4262,                  1.311,               0.006436,               0.006436,               0.006436
                     39,                 2.0697,                 3.0397,                 1.5676,                 1.8763,                 3.0351,                 1.4085,                0.62147,                0.21566,                0.19276,                0.09633,                 1.6126,                 2.3759,                 1.4407,                 1.4458,                 2.4286,                 1.3107,               0.006337,               0.006337,               0.006337
                     40,                 2.0672,                 3.0538,                 1.5769,                 1.8658,                 3.0343,                  1.416,                0.60534,                0.22838,                0.19765,                 0.0989,                 1.6032,                 2.3689,                 1.4359,                 1.4297,                 2.4267,                 1.3067,               0.006238,               0.006238,               0.006238
                     41,                 2.0831,                 3.0339,                  1.578,                 1.8866,                 3.0412,                 1.4152,                 0.5853,                0.23835,                0.19806,                0.09969,                 1.5992,                  2.326,                 1.4342,                 1.4282,                 2.3897,                 1.3058,               0.006139,               0.006139,               0.006139
                     42,                 2.0464,                 2.9971,                 1.5594,                 1.8722,                 3.0005,                 1.4157,                0.59211,                0.24063,                0.20372,                0.10177,                 1.5963,                 2.3048,                 1.4285,                 1.4314,                 2.3796,                 1.3056,                0.00604,                0.00604,                0.00604
                     43,                 2.0582,                   3.01,                 1.5626,                  1.867,                 3.0055,                 1.4023,                0.61155,                0.23446,                0.20701,                0.10565,                 1.6031,                 2.2915,                 1.4296,                 1.4206,                  2.366,                  1.299,               0.005941,               0.005941,               0.005941
                     44,                 2.0707,                 2.9944,                 1.5721,                 1.8666,                 2.9937,                 1.4069,                0.60018,                 0.2231,                0.20853,                0.10691,                 1.5998,                  2.265,                 1.4282,                 1.4157,                 2.3546,                 1.2999,               0.005842,               0.005842,               0.005842
                     45,                 2.0572,                 2.9877,                 1.5681,                 1.8713,                 2.9874,                 1.4116,                0.60894,                0.23597,                0.21831,                0.11052,                  1.592,                 2.2528,                 1.4256,                 1.4093,                 2.3283,                 1.2942,               0.005743,               0.005743,               0.005743
                     46,                 2.0315,                  2.971,                 1.5553,                 1.8638,                 2.9771,                 1.4102,                0.60854,                0.23612,                0.22239,                0.11372,                 1.5854,                 2.2298,                 1.4209,                 1.4184,                 2.2931,                 1.2972,               0.005644,               0.005644,               0.005644
                     47,                 2.0552,                 3.0095,                 1.5552,                  1.859,                 2.9914,                 1.3923,                0.60572,                0.24444,                0.22419,                0.11549,                 1.5891,                  2.236,                 1.4216,                 1.4283,                 2.2787,                 1.2969,               0.005545,               0.005545,               0.005545
                     48,                 2.0223,                 2.9361,                 1.5453,                 1.8405,                 2.9499,                 1.3925,                0.60479,                0.24612,                0.22755,                0.11636,                 1.5839,                 2.2259,                 1.4175,                 1.4307,                 2.2795,                 1.2943,               0.005446,               0.005446,               0.005446
                     49,                 2.0575,                  2.972,                 1.5701,                 1.8737,                 2.9808,                  1.416,                0.59391,                0.24534,                0.21995,                0.11365,                 1.5792,                 2.2127,                 1.4151,                 1.4157,                 2.2834,                 1.2891,               0.005347,               0.005347,               0.005347
                     50,                 2.0185,                 2.9291,                 1.5437,                 1.8429,                 2.9514,                 1.3926,                0.59701,                0.25201,                 0.2204,                0.11541,                 1.5732,                 2.1944,                 1.4135,                 1.4116,                 2.2786,                 1.2897,               0.005248,               0.005248,               0.005248
                     51,                 2.0265,                 2.9407,                 1.5457,                 1.8609,                 2.9651,                 1.4121,                0.57189,                0.24563,                0.20796,                0.10865,                 1.5749,                 2.1967,                 1.4128,                 1.3922,                 2.3355,                 1.2829,               0.005149,               0.005149,               0.005149
                     52,                 2.0097,                 2.9356,                 1.5485,                 1.8472,                  2.956,                 1.4069,                 0.5837,                 0.2368,                0.20686,                0.10577,                 1.5717,                 2.1876,                 1.4098,                 1.3829,                  2.339,                 1.2841,                0.00505,                0.00505,                0.00505
                     53,                 1.9815,                 2.8883,                 1.5186,                 1.8136,                   2.92,                 1.3808,                0.60241,                0.23325,                0.21614,                0.11025,                 1.5595,                  2.179,                 1.4024,                 1.3669,                 2.3375,                 1.2809,               0.004951,               0.004951,               0.004951
                     54,                 2.0076,                 2.8833,                 1.5362,                 1.8152,                 2.8956,                 1.3779,                0.59429,                0.23732,                0.22362,                0.11536,                 1.5653,                 2.1652,                 1.4029,                 1.3826,                 2.2959,                 1.2804,               0.004852,               0.004852,               0.004852
                     55,                 1.9962,                 2.8592,                 1.5323,                 1.8402,                 2.8731,                 1.3893,                  0.612,                0.24797,                0.23208,                 0.1194,                 1.5616,                 2.1461,                 1.3999,                 1.3835,                 2.2612,                 1.2817,               0.004753,               0.004753,               0.004753
                     56,                 1.9689,                  2.846,                  1.513,                 1.8171,                 2.8611,                 1.3782,                0.59837,                0.25646,                0.24044,                0.12087,                 1.5628,                 2.1441,                 1.3977,                 1.4034,                 2.2434,                 1.2896,               0.004654,               0.004654,               0.004654
                     57,                 2.0017,                 2.8864,                 1.5359,                 1.8249,                 2.9082,                 1.3909,                 0.6216,                0.23523,                0.24412,                0.12304,                 1.5586,                 2.1175,                 1.3965,                 1.3877,                 2.2322,                 1.2778,               0.004555,               0.004555,               0.004555
                     58,                  1.968,                 2.8601,                 1.5144,                 1.8223,                  2.876,                 1.3808,                0.63191,                0.25019,                0.24515,                0.12263,                 1.5464,                 2.1035,                 1.3901,                 1.3939,                 2.2231,                 1.2856,               0.004456,               0.004456,               0.004456
                     59,                 1.9881,                 2.8565,                 1.5321,                 1.8525,                  2.876,                 1.4021,                0.62722,                0.26264,                0.24663,                0.12367,                 1.5457,                 2.0918,                 1.3901,                 1.3948,                 2.2151,                  1.283,               0.004357,               0.004357,               0.004357
                     60,                 1.9747,                 2.8076,                 1.5168,                 1.8431,                 2.8169,                 1.3883,                0.60747,                0.26622,                0.24825,                0.12438,                 1.5496,                 2.0681,                 1.3927,                 1.4066,                 2.1876,                 1.2874,               0.004258,               0.004258,               0.004258
                     61,                 1.9705,                 2.8189,                 1.5081,                 1.8238,                 2.8358,                 1.3775,                0.61631,                0.26571,                0.25201,                0.12823,                 1.5492,                 2.0483,                 1.3926,                    1.4,                 2.1718,                 1.2867,               0.004159,               0.004159,               0.004159
                     62,                 1.9589,                 2.8139,                  1.509,                 1.8182,                 2.8265,                 1.3791,                0.60977,                0.25729,                0.23809,                0.11965,                 1.5269,                 2.0386,                 1.3815,                 1.3918,                 2.1966,                  1.281,                0.00406,                0.00406,                0.00406
                     63,                  1.954,                 2.8205,                 1.4974,                 1.8283,                 2.8158,                 1.3742,                0.61035,                 0.2718,                0.25207,                0.12839,                 1.5212,                 2.0392,                 1.3758,                 1.3917,                 2.1733,                 1.2817,               0.003961,               0.003961,               0.003961
                     64,                 1.9602,                 2.7285,                 1.5187,                 1.8012,                 2.7635,                  1.379,                0.63139,                0.26195,                0.25212,                0.13187,                 1.5194,                 2.0102,                 1.3747,                  1.362,                 2.1782,                 1.2716,               0.003862,               0.003862,               0.003862
                     65,                 1.9468,                 2.7821,                 1.4878,                 1.7933,                 2.8039,                 1.3527,                0.61873,                0.27535,                0.25046,                0.13196,                 1.5175,                 2.0215,                 1.3728,                 1.3687,                 2.1781,                 1.2669,               0.003763,               0.003763,               0.003763
                     66,                 1.9433,                 2.7646,                 1.4853,                 1.7978,                 2.7758,                 1.3556,                0.62576,                0.27286,                0.25741,                0.13606,                 1.5013,                 1.9839,                 1.3639,                 1.3703,                 2.1505,                 1.2671,               0.003664,               0.003664,               0.003664
                     67,                 1.9229,                 2.7601,                 1.4791,                 1.7945,                 2.7662,                 1.3513,                0.60369,                0.28198,                0.26987,                0.14308,                 1.5033,                 1.9833,                 1.3605,                 1.3632,                 2.1361,                 1.2639,               0.003565,               0.003565,               0.003565
                     68,                 1.9194,                 2.7401,                 1.4774,                 1.7761,                  2.731,                 1.3439,                0.62946,                0.27791,                 0.2703,                0.14093,                 1.5055,                 1.9792,                 1.3619,                 1.3737,                 2.1163,                 1.2706,               0.003466,               0.003466,               0.003466
                     69,                 1.9114,                 2.6909,                 1.4735,                 1.7648,                  2.692,                 1.3438,                0.64148,                0.29075,                0.27391,                0.14477,                 1.5116,                 1.9628,                 1.3668,                  1.365,                 2.1011,                 1.2729,               0.003367,               0.003367,               0.003367
                     70,                 1.8798,                  2.658,                 1.4622,                 1.7667,                 2.6578,                 1.3473,                0.62079,                0.32004,                0.29223,                  0.152,                 1.5135,                 1.9518,                 1.3685,                 1.3676,                 2.0679,                 1.2668,               0.003268,               0.003268,               0.003268
                     71,                 1.8693,                 2.6793,                 1.4512,                 1.7575,                 2.6639,                 1.3354,                0.64087,                0.30841,                0.29162,                0.15295,                 1.4962,                 1.9284,                 1.3568,                 1.3556,                 2.0747,                 1.2622,               0.003169,               0.003169,               0.003169
                     72,                 1.8824,                 2.6495,                 1.4605,                 1.7525,                 2.6288,                 1.3354,                0.63807,                 0.3169,                0.29503,                0.15522,                 1.4976,                 1.9192,                 1.3551,                 1.3642,                 2.0346,                 1.2645,                0.00307,                0.00307,                0.00307
                     73,                 1.9018,                 2.6656,                 1.4727,                 1.7947,                 2.6263,                 1.3567,                0.55387,                0.32661,                0.29127,                0.15391,                 1.4932,                 1.9045,                 1.3526,                  1.363,                 2.0178,                 1.2653,               0.002971,               0.002971,               0.002971
                     74,                 1.8988,                 2.6258,                 1.4691,                 1.7779,                  2.613,                  1.345,                0.62209,                0.31108,                0.29672,                0.15602,                  1.489,                 1.8833,                 1.3482,                 1.3729,                 1.9738,                 1.2671,               0.002872,               0.002872,               0.002872
                     75,                 1.8744,                    2.6,                 1.4556,                 1.7589,                 2.5812,                 1.3376,                0.54887,                0.33347,                0.30644,                0.16188,                 1.4792,                 1.8627,                 1.3413,                 1.3813,                 1.9193,                 1.2695,               0.002773,               0.002773,               0.002773
                     76,                 1.8721,                 2.5912,                 1.4588,                 1.7533,                 2.5636,                 1.3343,                0.57245,                0.34497,                0.31739,                 0.1678,                 1.4743,                 1.8381,                 1.3387,                 1.3745,                 1.8936,                 1.2627,               0.002674,               0.002674,               0.002674
                     77,                 1.8236,                  2.528,                 1.4284,                  1.722,                 2.5035,                 1.3177,                0.56506,                0.34309,                0.32416,                0.17237,                 1.4735,                 1.8107,                 1.3376,                 1.3714,                 1.8736,                 1.2591,               0.002575,               0.002575,               0.002575
                     78,                 1.8359,                 2.5407,                 1.4392,                 1.7222,                 2.5477,                 1.3208,                0.57032,                0.34835,                 0.3243,                  0.173,                  1.471,                 1.7896,                 1.3355,                 1.3516,                 1.8806,                 1.2402,               0.002476,               0.002476,               0.002476
                     79,                 1.8413,                 2.5566,                 1.4283,                 1.7252,                 2.5576,                 1.3113,                0.59437,                0.33962,                0.33767,                0.18051,                 1.4579,                 1.7693,                 1.3292,                 1.3488,                 1.8811,                 1.2476,               0.002377,               0.002377,               0.002377
                     80,                 1.8496,                 2.5497,                 1.4388,                 1.7433,                 2.5103,                 1.3245,                0.58315,                0.34216,                0.33562,                0.18127,                 1.4529,                 1.7528,                 1.3257,                 1.3448,                 1.8449,                 1.2422,               0.002278,               0.002278,               0.002278
                     81,                 1.7997,                 2.4942,                 1.4166,                 1.7151,                   2.46,                 1.3112,                0.62212,                0.33317,                0.34767,                0.18989,                 1.4395,                 1.7243,                 1.3163,                  1.342,                 1.8043,                 1.2414,               0.002179,               0.002179,               0.002179
                     82,                 1.8186,                 2.5076,                 1.4257,                 1.7109,                 2.4658,                 1.3041,                0.60214,                0.34045,                0.35087,                0.19148,                 1.4398,                 1.7127,                  1.316,                 1.3551,                 1.7772,                 1.2442,                0.00208,                0.00208,                0.00208
                     83,                 1.8178,                 2.4529,                 1.4258,                 1.7182,                 2.4638,                 1.3172,                0.56705,                0.35924,                0.34525,                 0.1905,                  1.438,                 1.6892,                 1.3132,                 1.3505,                 1.7642,                  1.239,               0.001981,               0.001981,               0.001981
                     84,                 1.8015,                 2.4409,                 1.3971,                  1.701,                 2.4448,                 1.2908,                0.46253,                0.36941,                0.35659,                0.19687,                 1.4295,                 1.6615,                 1.3083,                  1.346,                 1.7378,                 1.2366,               0.001882,               0.001882,               0.001882
                     85,                 1.7643,                 2.3675,                 1.3898,                 1.6955,                 2.3693,                 1.2953,                 0.5656,                0.37508,                0.36184,                0.19962,                 1.4207,                 1.6518,                 1.3062,                  1.347,                 1.7127,                 1.2392,               0.001783,               0.001783,               0.001783
                     86,                 1.7561,                 2.3595,                 1.3914,                 1.6749,                 2.3623,                 1.2898,                0.45327,                0.37986,                0.37623,                0.20693,                 1.4131,                 1.6273,                  1.301,                 1.3524,                 1.7018,                 1.2415,               0.001684,               0.001684,               0.001684
                     87,                  1.746,                 2.3388,                 1.3863,                 1.6544,                 2.3359,                 1.2802,                0.46264,                0.37816,                0.37537,                0.20809,                 1.4074,                 1.6079,                 1.2955,                 1.3365,                 1.6879,                 1.2323,               0.001585,               0.001585,               0.001585
                     88,                 1.7467,                 2.3121,                 1.3815,                 1.6668,                 2.2951,                 1.2796,                0.47726,                0.36625,                0.38595,                0.21359,                 1.3977,                 1.5947,                 1.2871,                 1.3252,                  1.662,                  1.225,               0.001486,               0.001486,               0.001486
                     89,                 1.7584,                 2.3121,                 1.3894,                  1.675,                 2.3051,                 1.2844,                0.43352,                0.39146,                0.39179,                0.21736,                 1.3941,                 1.5724,                 1.2836,                 1.3258,                 1.6373,                  1.219,               0.001387,               0.001387,               0.001387
                     90,                 1.6972,                 2.2309,                  1.347,                   1.62,                 2.2321,                 1.2505,                  0.466,                0.40165,                0.39818,                0.22245,                 1.3879,                 1.5504,                 1.2794,                 1.3256,                 1.6081,                 1.2193,               0.001288,               0.001288,               0.001288
                     91,                 1.2494,                 2.0877,                 1.0855,                 1.1438,                 1.8572,                0.99241,                0.51666,                0.39388,                0.39747,                0.22328,                 1.3705,                 1.6564,                  1.269,                 1.3218,                 1.6648,                 1.2112,               0.001189,               0.001189,               0.001189
                     92,                 1.2327,                 1.9967,                 1.0875,                 1.1336,                  1.768,                0.99411,                0.56572,                 0.3846,                0.40775,                0.23092,                 1.3605,                 1.7439,                 1.2603,                 1.3106,                 1.7347,                 1.2112,                0.00109,                0.00109,                0.00109
                     93,                 1.2078,                 1.9179,                 1.0703,                 1.1106,                 1.7147,                0.98394,                0.61506,                0.37885,                0.40947,                0.23681,                 1.3622,                 1.7977,                 1.2565,                 1.2986,                 1.7845,                 1.2005,               0.000991,               0.000991,               0.000991
                     94,                 1.1999,                 1.9371,                 1.0562,                 1.1012,                 1.7265,                0.96628,                0.63269,                0.40165,                0.41206,                0.24038,                  1.357,                 1.8034,                 1.2525,                 1.2794,                 1.8048,                 1.1896,               0.000892,               0.000892,               0.000892
                     95,                 1.1853,                 1.8451,                 1.0555,                 1.0881,                 1.6673,                0.96403,                0.62149,                  0.415,                0.42285,                0.24931,                 1.3513,                 1.7819,                  1.246,                 1.2679,                 1.7912,                 1.1845,               0.000793,               0.000793,               0.000793
                     96,                 1.1743,                 1.8336,                 1.0405,                 1.0885,                 1.6484,                0.95765,                0.62157,                0.40759,                0.42808,                0.25505,                 1.3414,                 1.7565,                 1.2389,                 1.2604,                 1.7544,                 1.1792,               0.000694,               0.000694,               0.000694
                     97,                  1.158,                 1.7394,                 1.0326,                 1.0673,                 1.5606,                0.94677,                0.60556,                0.42721,                0.43792,                0.26189,                 1.3296,                 1.7113,                 1.2343,                 1.2574,                 1.7086,                  1.174,               0.000595,               0.000595,               0.000595
                     98,                 1.1357,                 1.7205,                 1.0215,                 1.0579,                  1.533,                0.94519,                0.63343,                0.42211,                0.45458,                 0.2736,                 1.3119,                 1.6917,                 1.2261,                 1.2567,                 1.6744,                 1.1699,               0.000496,               0.000496,               0.000496
                     99,                 1.1186,                 1.6489,                 1.0037,                 1.0437,                 1.4626,                0.92596,                0.63508,                0.41302,                0.46482,                0.27827,                 1.3123,                 1.6571,                 1.2241,                 1.2536,                 1.6428,                 1.1704,               0.000397,               0.000397,               0.000397
                    100,                 1.0946,                 1.5954,                0.99011,                 1.0215,                 1.4095,                0.91567,                0.58698,                0.44771,                0.47462,                0.28292,                 1.3108,                 1.6265,                 1.2214,                 1.2492,                 1.6218,                 1.1669,               0.000298,               0.000298,               0.000298
